gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,No,Yes,No,61,No,No phone service,No,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,106.58,505.67,No
Female,Yes,Yes,Yes,40,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),84.55,7319.06,No
Male,No,No,Yes,25,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,99.9,3952.01,Yes
Female,Yes,No,No,34,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,34.41,7378.38,Yes
Female,Yes,No,Yes,37,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),53.03,6147.19,No
Female,No,No,Yes,26,No,No phone service,No,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),63.39,638.64,Yes
Female,No,No,No,59,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),82.04,4138.55,No
Male,No,Yes,No,49,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),109.76,8593.01,No
Male,No,Yes,No,64,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),110.81,4472.24,No
Male,No,Yes,Yes,41,No,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,88.44,6135.43,No
Female,No,No,No,41,No,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,22.37,492.67,Yes
Female,No,No,Yes,9,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),98.48,783.63,Yes
Male,No,Yes,No,20,No,No phone service,No,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,28.9,9188.67,Yes
Female,Yes,No,Yes,35,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,101.7,341.36,No
Male,Yes,Yes,Yes,6,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),62.25,7807.83,Yes
Female,Yes,No,No,72,Yes,No phone service,No,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),41.25,2032.2,Yes
Male,No,Yes,No,71,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,97.85,9777.02,Yes
Female,Yes,Yes,Yes,69,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,92.62,9531.97,No
Male,Yes,No,Yes,61,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),55.6,3575.34,No
Female,Yes,No,No,35,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,35.96,451.42,No
Female,Yes,Yes,No,36,No,No phone service,No,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.1,6616.78,No
Female,No,Yes,Yes,22,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,75.71,3835.45,No
Male,Yes,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,23.94,6205.48,No
Male,Yes,No,No,43,No,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,47.41,7916.97,Yes
Male,Yes,Yes,No,35,Yes,No phone service,DSL,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),32.96,5849.78,Yes
Male,No,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),119.15,240.4,No
Male,Yes,Yes,No,57,No,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,59.59,7351.47,No
Female,Yes,No,Yes,59,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,62.21,3468.02,No
Male,No,Yes,No,66,No,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,24.18,7823.21,No
Male,Yes,No,No,34,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,58.79,1206.95,Yes
Female,No,Yes,Yes,63,No,Yes,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.91,5291.84,Yes
Female,Yes,No,No,38,No,No,No,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,43.74,9892.8,No
Male,No,Yes,Yes,65,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Two year,No,Electronic check,37.96,4584.12,No
Female,No,No,Yes,64,No,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,69.9,9021.5,Yes
Female,Yes,No,Yes,31,No,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,74.51,8473.11,Yes
Female,Yes,No,Yes,17,Yes,No phone service,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,44.94,4181.42,Yes
Male,Yes,No,No,22,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,103.37,9824.5,No
Female,No,No,Yes,38,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,45.33,3086.5,No
Female,Yes,Yes,Yes,36,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,67.07,8063.8,Yes
Male,No,No,Yes,34,No,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),88.91,9308.65,No
Female,Yes,No,No,57,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,103.99,1280.85,No
Male,Yes,No,Yes,32,No,No phone service,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,50.76,7665.87,Yes
Male,Yes,Yes,Yes,60,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,27.74,9293.58,Yes
Male,Yes,No,Yes,27,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,88.35,5781.58,Yes
Male,No,Yes,No,72,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),37.97,8060.01,No
Female,Yes,No,No,15,Yes,Yes,No,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,29.89,1602.45,Yes
Female,Yes,Yes,No,55,Yes,No phone service,No,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),32.89,5117.01,No
Male,No,Yes,Yes,4,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),43.46,2156.57,Yes
Male,No,Yes,Yes,9,No,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,95.08,2388.8,No
Male,No,No,Yes,27,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,63.32,7089.28,No
Female,No,No,Yes,17,No,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,94.79,5438.93,No
Female,Yes,Yes,Yes,16,No,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.05,9080.63,Yes
Male,No,No,Yes,1,No,No,No,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,21.6,9420.62,No
Female,No,No,No,61,No,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.08,2230.09,Yes
Female,No,No,No,18,No,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,79.72,5306.01,No
Male,No,Yes,Yes,9,Yes,No phone service,No,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,86.12,4255.05,Yes
Male,Yes,No,No,46,Yes,No,No,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),73.47,3536.92,No
Male,Yes,Yes,Yes,30,No,Yes,No,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,76.57,9509.77,No
Male,Yes,No,No,52,No,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,91.59,6632.4,Yes
Female,No,Yes,Yes,13,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,118.47,9916.95,Yes
Male,No,Yes,No,27,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,56.52,1828.53,Yes
Female,Yes,No,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,32.51,2423.3,Yes
Female,No,Yes,Yes,44,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),82.88,6816.26,Yes
Male,No,No,No,44,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,22.8,6062.44,No
Male,No,Yes,Yes,70,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.86,1531.42,No
Male,Yes,Yes,No,44,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),94.73,49.01,Yes
Male,Yes,Yes,No,39,Yes,No,No,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),51.18,452.79,No
Female,Yes,Yes,Yes,35,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),51.26,9007.96,No
Female,No,No,Yes,57,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),67.08,9460,Yes
Male,No,Yes,No,34,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),95.98,5895.83,No
Male,No,No,No,7,No,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),58.38,6606.72,Yes
Male,No,No,No,27,Yes,No phone service,No,No,No,Yes,No,No,No,Two year,Yes,Electronic check,68.58,796.16,Yes
Female,Yes,No,Yes,49,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),69.6,6981.34,No
Female,No,Yes,No,17,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Mailed check,93.67,3251.93,Yes
Female,Yes,No,Yes,65,No,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,42.86,5159.39,No
Female,No,No,Yes,53,No,Yes,No,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,43.36,4097.59,No
Male,Yes,No,No,62,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Mailed check,63.07,2960.22,No
Male,Yes,No,No,64,No,No phone service,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),67.38,9840.49,Yes
Male,Yes,No,Yes,4,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.12,2860.23,Yes
Male,No,No,No,34,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,40.71,3508.7,No
Female,No,No,No,28,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),50.31,9749.01,Yes
Female,Yes,No,Yes,37,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,70.25,8747.24,No
Female,Yes,Yes,Yes,35,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,105.98,8903.75,Yes
Female,No,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),94.41,7466.43,No
Female,Yes,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,39.46,6893.61,Yes
Male,No,Yes,No,72,No,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,58.25,865.01,No
Male,No,No,No,46,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,85.94,7325.92,No
Female,No,No,No,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),99.5,8636.71,No
Male,Yes,No,Yes,69,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),39.38,5042.31,Yes
Male,No,Yes,Yes,42,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,53.77,6953.06,Yes
Male,No,Yes,No,23,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,93.46,3280.36,No
Male,Yes,Yes,No,42,Yes,No,No,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,106.52,4688.97,Yes
Female,Yes,Yes,No,21,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.29,406.03,Yes
Female,Yes,No,No,48,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,74.42,6787.48,No
Male,Yes,No,Yes,72,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),89.31,424.18,No
Female,No,Yes,Yes,34,Yes,No,No,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),76.62,5359.81,No
Male,Yes,No,No,33,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,35.51,9535.6,Yes
Male,Yes,Yes,Yes,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,55.47,8859.3,No
Male,Yes,Yes,Yes,50,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),20.85,9333.87,Yes
Female,No,Yes,Yes,2,No,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,65.96,1719.33,No
Female,Yes,No,Yes,49,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,98.03,7977.11,No
Female,Yes,No,Yes,48,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,52.62,5836.58,Yes
Female,Yes,Yes,No,71,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),67.11,2743.77,No
Male,Yes,No,No,14,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),74,6906.75,No
Female,No,No,Yes,49,No,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,71.64,7208.19,Yes
Female,No,No,Yes,10,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,39.26,311.05,Yes
Female,No,No,Yes,12,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,48.77,9560.74,Yes
Female,Yes,Yes,No,27,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),39.01,9567.06,Yes
Female,No,Yes,Yes,61,No,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,44.34,5579.12,No
Male,Yes,Yes,No,16,Yes,No phone service,No,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),94.39,5003.96,Yes
Male,No,No,No,45,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),92.29,2522.1,Yes
Male,No,No,No,60,Yes,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,108.27,8283.62,Yes
Female,No,Yes,Yes,26,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Mailed check,48.76,3564.01,No
Male,Yes,No,No,57,Yes,No,No,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),78.37,1840.82,Yes
Female,No,No,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),102.29,8836.9,Yes
Female,Yes,Yes,Yes,23,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,30.78,7324.46,Yes
Male,Yes,Yes,No,42,Yes,No phone service,No,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),57.86,6296.55,Yes
Female,No,Yes,Yes,43,Yes,No phone service,No,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),108.52,5890.89,Yes
Male,Yes,Yes,No,61,No,No phone service,No,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,68.62,4701.6,No
Male,No,No,No,50,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,102.71,6142.23,No
Female,Yes,Yes,No,26,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,47.31,8835.75,No
Female,No,No,Yes,11,No,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),50.46,1965.92,No
Male,Yes,No,Yes,58,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,110.6,1502.82,No
Female,Yes,Yes,No,25,Yes,Yes,No,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),75,3090.12,Yes
Female,Yes,Yes,No,46,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,25.2,4840.51,No
Male,Yes,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,48.27,3102,Yes
Female,No,Yes,No,35,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,23.67,4294.57,No
Female,Yes,No,Yes,63,Yes,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,110.44,5364.55,No
Female,Yes,No,Yes,42,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,25.29,2294.28,No
Female,Yes,No,No,9,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,20.22,9046.02,Yes
Female,No,No,Yes,24,No,No,No,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),82.37,4236.71,No
Female,Yes,No,No,54,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,95.77,3348.13,No
Female,No,Yes,Yes,24,No,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,75.54,4791.57,Yes
Male,Yes,Yes,Yes,25,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),117.91,615.21,No
Male,No,Yes,Yes,39,Yes,No phone service,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),92.47,4023.33,No
Female,Yes,No,Yes,57,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,65.48,4625.53,No
Male,No,Yes,Yes,67,No,No,DSL,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),73.32,6022.76,No
Male,Yes,No,Yes,1,No,No,No,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),35.99,2356.04,Yes
Female,Yes,No,Yes,10,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,87.2,6759.21,Yes
Female,Yes,No,No,20,Yes,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),91.25,7189.33,No
Female,Yes,Yes,No,69,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),50.43,3556.01,Yes
Female,No,Yes,No,43,No,Yes,No,No,Yes,No,No,No,No,Two year,No,Mailed check,26.63,3511.89,Yes
Male,Yes,Yes,No,37,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,51.75,6953.47,No
Male,Yes,No,No,1,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),30.64,2783.19,Yes
Female,No,Yes,No,17,No,No phone service,No,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),33.27,1894.93,No
Female,No,No,No,14,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),101.85,8930.71,No
Female,Yes,Yes,No,10,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),25.03,6775.88,No
Female,Yes,Yes,Yes,9,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,28.88,9410.31,Yes
Female,Yes,No,Yes,71,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,108.27,7318.78,Yes
Female,No,Yes,Yes,1,No,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,50.08,4838.73,No
Female,Yes,No,Yes,42,Yes,Yes,No,Yes,No,Yes,No,No,No,One year,Yes,Mailed check,66.54,6165.53,Yes
Male,Yes,Yes,Yes,52,Yes,No,No,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),67.6,3434.25,No
Female,Yes,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),101.19,5704.99,No
Male,No,Yes,No,61,Yes,Yes,No,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,20.33,6925.93,No
Female,Yes,No,Yes,52,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.76,5927.09,Yes
Female,Yes,Yes,Yes,45,No,No phone service,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,29.72,4633.2,No
Female,No,No,No,17,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,92.26,8143.23,No
Male,No,Yes,No,18,No,No,No,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,25.87,3356.75,No
Female,No,No,Yes,45,Yes,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.35,86.75,No
Male,No,Yes,Yes,48,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,34.72,2256.85,No
Male,Yes,No,No,4,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),26.4,5653.11,No
Male,Yes,No,Yes,72,Yes,No phone service,DSL,No,No,No,No,No,No,Two year,No,Electronic check,30.06,9893.86,Yes
Female,No,No,Yes,52,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),112.49,7128.69,Yes
Male,No,No,Yes,15,No,Yes,No,Yes,Yes,No,No,No,Yes,Two year,No,Mailed check,33.21,547.02,Yes
Male,No,Yes,No,72,No,No phone service,No,Yes,No,No,Yes,No,Yes,One year,No,Mailed check,58.71,5361.83,Yes
Male,Yes,No,No,11,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,51.12,6346.13,No
Male,Yes,Yes,No,34,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),45.61,290.29,No
Male,No,No,No,44,Yes,Yes,No,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),88.54,9731.18,Yes
Male,No,No,No,20,No,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,35.36,3769.98,No
Female,Yes,No,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,34.06,4462.12,No
Male,Yes,No,Yes,29,No,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),84.5,7711.83,No
Female,Yes,No,No,15,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,119.71,8671.08,Yes
Female,No,No,No,53,Yes,No phone service,No,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,58.97,4036.01,Yes
Male,No,No,Yes,6,No,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),102.87,4835,No
Male,No,Yes,No,9,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Mailed check,76.24,8061.37,No
Female,Yes,No,Yes,70,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),20.6,7200.17,No
Female,No,No,Yes,10,No,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),23.74,5195.74,Yes
Female,Yes,Yes,Yes,4,No,Yes,No,No,No,No,Yes,No,Yes,One year,No,Mailed check,23.65,7356.8,No
Female,No,No,No,33,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,21.35,5220.38,No
Male,Yes,No,Yes,62,No,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Electronic check,42.75,2836.63,No
Male,Yes,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.86,7321.09,No
Female,No,No,Yes,45,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,No,Mailed check,85.9,6643.89,No
Female,Yes,Yes,No,5,No,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),78.9,9067.25,Yes
Female,No,No,No,41,No,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),108.09,7670.49,Yes
Male,Yes,Yes,No,6,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,28.72,5807.15,No
Male,No,No,No,53,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,50.48,2955.71,Yes
Male,Yes,No,No,53,No,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,111.36,8098.46,Yes
Male,No,Yes,Yes,9,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),33.39,3798.71,Yes
Male,Yes,Yes,No,62,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,113.28,6802.46,Yes
Female,Yes,No,No,71,No,No phone service,No,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),70.94,7492.48,No
Male,Yes,No,No,47,No,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),118.72,3138.28,Yes
Male,No,Yes,Yes,50,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,54.18,6682.76,Yes
Female,No,No,Yes,7,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),105.17,1686.58,Yes
Female,No,Yes,No,54,Yes,Yes,No,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),111.28,992.35,No
Male,No,No,No,19,No,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,110.95,4791.06,Yes
Female,No,Yes,Yes,52,No,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),47.52,2989.02,No
